name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DAC+SB.52.3-x1-0	DAC+SB.52.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.52.1-x1-0	DAC+SB.52.1-x1-0	9.24729439833436	0.427311162754351	1.19916672373838	0.356340077068031	0.721585899314619	0.99910525897963
DAC+SB.52.2-x1-0	DAC+SB.52.2-x1-0	4.94424634357044	-1.89322632164666	2.05527547588181	-0.921154533230818	0.356969752232477	1
DAC+SB.53.1-x1-0	DAC+SB.53.1-x1-0	8.25814137329754	-1.42257146275111	1.21468886498384	-1.17114061366656	0.241542261252895	0.99910525897963
DAC+SB.53.2-x1-0	DAC+SB.53.2-x1-0	0.618984644609693	1.49727196310267	4.01322859777502	0.373084145750574	0.709085818063505	1
DAC+SB.54.1-x1-0	DAC+SB.54.1-x1-0	0.185143843489226	1.58430630733411	4.01013304093261	0.39507574715418	0.692786986984189	1
DAC+SB.54.2-x1-0	DAC+SB.54.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.55.1-x1-0	DAC+SB.55.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.58.2-x1-0	DAC+SB.58.2-x1-0	3.36457409232474	-1.60689218716969	2.68072740766914	-0.599423940894783	0.548890215966879	1
DAC+SB.58.1-x1-0	DAC+SB.58.1-x1-0	6.69600651134257	-0.0261414923040779	1.65178424992257	-0.01582621477672	0.987373034686624	0.99910525897963
DAC+SB.61.1-x1-0	DAC+SB.61.1-x1-0	0.0925719217446132	0.944955202903976	4.03747195330141	0.234046258112405	0.814949067001263	1
DAC+SB.62.2-x1-0	DAC+SB.62.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.62.3-x1-0	DAC+SB.62.3-x1-0	2.34904130203252	-1.12381845163866	1.98106397398558	-0.567280242534377	0.570523798182248	1
DAC+SB.62.1-x1-0	DAC+SB.62.1-x1-0	14.5008570476378	0.139705255106944	0.681353074796987	0.205040910908885	0.837540161714477	0.99910525897963
DAC+SB.64.1-x1-0	DAC+SB.64.1-x1-0	1.52406039841967	0.526444802291772	3.87723113050553	0.135778545196797	0.89199635242199	1
DAC+SB.64.2-x1-0	DAC+SB.64.2-x1-0	0.981681375495048	1.29878308425065	3.3669681938414	0.385742605655227	0.699687305527144	1
DAC+SB.66.1-x1-0	DAC+SB.66.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.66.2-x1-0	DAC+SB.66.2-x1-0	2.30500568057884	-4.68027986046555	3.93707910681156	-1.18876957599561	0.234530353225077	1
DAC+SB.66.3-x1-0	DAC+SB.66.3-x1-0	0.940046615377216	0.313075944498081	3.8967743902913	0.0803423326939587	0.93596499039172	1
DAC+SB.66.4-x1-0	DAC+SB.66.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.66.5-x1-0	DAC+SB.66.5-x1-0	0.935256128728832	-3.37697411333862	3.97871912246961	-0.848759113018895	0.396015345683511	1
STRG.19.1-x3-0	STRG.19.1-x3-0	6.61847144418325	-0.0179010897673202	1.65173600094188	-0.0108377426883669	0.991352901711886	0.99910525897963
DAC+SB.67.8-x1-0	DAC+SB.67.8-x1-0	0	0	NA	NA	NA	1
DAC+SB.67.3-x1-0	DAC+SB.67.3-x1-0	0.119668236194708	-1.31929108991394	4.0454805941078	-0.326114798779525	0.744337500760754	1
DAC+SB.67.7-x1-0	DAC+SB.67.7-x1-0	0	0	NA	NA	NA	1
STRG.20.6-x3-0	STRG.20.6-x3-0	0	0	NA	NA	NA	1
DAC+SB.67.9-x1-0	DAC+SB.67.9-x1-0	0	0	NA	NA	NA	1
STRG.20.5-x3-0	STRG.20.5-x3-0	0	0	NA	NA	NA	1
DAC.10.1-x2-0	DAC.10.1-x2-0	0	0	NA	NA	NA	1
DAC+SB.67.2-x1-0	DAC+SB.67.2-x1-0	1.80050629250171	-0.539838910331699	3.86459319255188	-0.139688418271842	0.888906177561927	1
DAC+SB.67.6-x1-0	DAC+SB.67.6-x1-0	0	0	NA	NA	NA	1
DAC+SB.67.4-x1-0	DAC+SB.67.4-x1-0	0.0814340009511863	-1.03771638794201	4.06223444759556	-0.255454578343265	0.798372021229508	1
DAC+SB.67.1-x1-0	DAC+SB.67.1-x1-0	0	0	NA	NA	NA	1
STRG.20.2-x3-0	STRG.20.2-x3-0	0	0	NA	NA	NA	1
DAC+SB.67.5-x1-0	DAC+SB.67.5-x1-0	0	0	NA	NA	NA	1
STRG.20.1-x3-0	STRG.20.1-x3-0	0	0	NA	NA	NA	1
DAC+SB.68.1-x1-0	DAC+SB.68.1-x1-0	0	0	NA	NA	NA	1
STRG.21.1-x3-0	STRG.21.1-x3-0	0	0	NA	NA	NA	1
STRG.22.1-x3-0	STRG.22.1-x3-0	87.9843279258537	0.161838383852873	0.302213447925966	0.535510199706663	0.592297106484409	0.99910525897963
DAC+SB.71.1-x1-0	DAC+SB.71.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.71.2-x1-0	DAC+SB.71.2-x1-0	15.3406760810824	0.299336651549346	1.08661658543832	0.275475872134419	0.782950660231108	0.99910525897963
DAC+SB.70.1-x1-0	DAC+SB.70.1-x1-0	8.34804182701985	-0.381774597432132	0.761183047585403	-0.501554256421216	0.615981103436983	0.99910525897963
DAC+SB.72.1-x1-0	DAC+SB.72.1-x1-0	0.470093077253493	-0.0653089694614451	3.46747393504112	-0.018834739837971	0.984972940350249	1
DAC+SB.74.3-x1-0	DAC+SB.74.3-x1-0	10.1246556018044	6.69760205866934	3.91349042024922	1.71141393984627	NA	1
STRG.23.1-x3-0	STRG.23.1-x3-0	98.3790803385275	0.240858008914814	0.359857577040443	0.669314818644891	0.50329467591859	0.99910525897963
DAC+SB.74.1-x1-0	DAC+SB.74.1-x1-0	4.37458063026456	-0.129212979005311	1.18278027492828	-0.109245125019646	0.913008069874012	1
DAC+SB.74.2-x1-0	DAC+SB.74.2-x1-0	0.28253623809708	-2.17454421688303	4.00782702699976	-0.542574368163509	0.587422890876477	1
STRG.24.1-x3-0	STRG.24.1-x3-0	0	0	NA	NA	NA	1
DAC+SB.75.1-x1-0	DAC+SB.75.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.75.2-x1-0	DAC+SB.75.2-x1-0	0.638993930355379	0.584162574493199	3.92092411086746	0.148985942592997	0.881564725347501	1
STRG.25.1-x3-0	STRG.25.1-x3-0	1.58832914584905	0.694055195356849	3.87239871607512	0.179231335987094	0.857756059537211	1
DAC+SB.77.1-x1-0	DAC+SB.77.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.77.2-x1-0	DAC+SB.77.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.78.1-x1-0	DAC+SB.78.1-x1-0	0.133219152655321	1.29803222605739	4.02100602207902	0.32281280329599	0.746837016076787	1
DAC+SB.83.1-x1-0	DAC+SB.83.1-x1-0	2.5463105955223	-0.53673247854854	1.48230472716519	-0.362093211140874	0.717282376657221	1
DAC+SB.84.1-x1-0	DAC+SB.84.1-x1-0	8.17211391040645	0.488669865169889	0.735910140044695	0.664034694698201	0.506668105674692	0.99910525897963
DAC+SB.84.2-x1-0	DAC+SB.84.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.85.1-x1-0	DAC+SB.85.1-x1-0	7.07870069972357	0.103668874669161	0.795741535947943	0.130279581982187	0.896345233601324	0.99910525897963
DAC+SB.88.1-x1-0	DAC+SB.88.1-x1-0	31.6077402311565	-1.27314976010214	1.01647716195287	-1.25251191837518	0.210383388186145	0.977325290691297
DAC+SB.88.2-x1-0	DAC+SB.88.2-x1-0	2.47593857843877	4.59411741291256	3.93494785805799	1.16751671906013	0.243001760490596	1
DAC+SB.92.1-x1-0	DAC+SB.92.1-x1-0	0.978420389750508	-0.165054827531656	2.08238504225845	-0.0792623958500227	0.936823915927367	1
DAC+SB.93.1-x1-0	DAC+SB.93.1-x1-0	2.18512137741125	-0.917225971188456	2.33276338232355	-0.393192887945134	0.694177022183183	1
DAC+SB.94.2-x1-0	DAC+SB.94.2-x1-0	2.54327307668179	0.931152138275857	1.75120514665514	0.531720763871891	0.594919408673187	1
DAC+SB.94.1-x1-0	DAC+SB.94.1-x1-0	2.42080685065655	-2.13850273369992	3.28532066890867	-0.650926636762764	0.51509384579685	1
DAC+SB.95.1-x1-0	DAC+SB.95.1-x1-0	3.56422225902083	-0.689040406291554	1.40583296860348	-0.490129639637084	0.624042165534061	1
DAC+SB.95.2-x1-0	DAC+SB.95.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.100.1-x1-0	DAC+SB.100.1-x1-0	25.2026116701053	-0.245530621775279	0.413005696175088	-0.594496938054795	0.552179789638078	0.99910525897963
DAC+SB.101.1-x1-0	DAC+SB.101.1-x1-0	23.1405610196688	0.627141488566354	0.612124721837559	1.0245322010255	0.305583969388051	0.99910525897963
DAC+SB.103.2-x1-0	DAC+SB.103.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.103.3-x1-0	DAC+SB.103.3-x1-0	0	0	NA	NA	NA	1
STRG.32.1-x3-0	STRG.32.1-x3-0	36.5471616564525	0.475271349288073	0.615174599557626	0.772579605253276	0.439771218307915	0.99910525897963
STRG.32.2-x3-0	STRG.32.2-x3-0	0	0	NA	NA	NA	1
DAC+SB.103.1-x1-0	DAC+SB.103.1-x1-0	4.45746782910467	-1.07800036211338	1.78151557535872	-0.605102967958232	0.545110582331329	1
DAC+SB.104.1-x1-0	DAC+SB.104.1-x1-0	0.0666095763276606	0.706782749183645	4.05083328821005	0.174478360104509	0.861489536049296	1
DAC+SB.105.1-x1-0	DAC+SB.105.1-x1-0	7.30994605878806	-1.02061089846547	0.870335036887859	-1.17266438234518	0.240930419980461	0.99910525897963
DAC+SB.106.1-x1-0	DAC+SB.106.1-x1-0	9.87380322483046	-0.746062339314393	0.786752297234444	-0.94828110694677	0.342986366378345	0.99910525897963
DAC+SB.108.1-x1-0	DAC+SB.108.1-x1-0	0.0814340009511863	-1.03771638794201	4.06223444759556	-0.255454578343265	0.798372021229508	1
DAC+SB.108.2-x1-0	DAC+SB.108.2-x1-0	0.874928495645369	1.98992497630814	2.96149201760878	0.671933256776048	0.501626187301325	1
DAC+SB.110.1-x1-0	DAC+SB.110.1-x1-0	17.4015732381874	0.94338152989687	1.12065852981647	0.841809975828562	0.399894327105186	0.99910525897963
STRG.34.1-x3-0	STRG.34.1-x3-0	0	0	NA	NA	NA	1
DAC+SB.110.3-x1-0	DAC+SB.110.3-x1-0	9.57115080098665	-1.20885313015368	3.75967583902721	-0.321531212240484	0.747807862975329	0.99910525897963
DAC+SB.110.2-x1-0	DAC+SB.110.2-x1-0	3.92721048733311	-0.672259664027225	2.24021130117258	-0.300087613911843	0.764110326743571	1
DAC+SB.112.1-x1-0	DAC+SB.112.1-x1-0	0.746529815853288	-0.156598550856693	2.20934942611245	-0.0708799382324246	0.943493310181641	1
DAC+SB.118.1-x1-0	DAC+SB.118.1-x1-0	8.61922843842483	-0.535892246404627	0.797997374481279	-0.671546377897511	0.501872524942879	0.99910525897963
DAC+SB.119.1-x1-0	DAC+SB.119.1-x1-0	1.84986690512467	2.88927250797159	2.22678145770662	1.29751058325556	0.1944555660695	1
DAC+SB.120.1-x1-0	DAC+SB.120.1-x1-0	2.72681591066029	-0.793251397249268	1.210248520662	-0.65544504596078	0.512181257099355	1
DAC+SB.121.1-x1-0	DAC+SB.121.1-x1-0	8.05591495367203	0.141686810134783	0.875110261243969	0.161907380600674	0.871378790629749	0.99910525897963
DAC+SB.122.2-x1-0	DAC+SB.122.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.122.3-x1-0	DAC+SB.122.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.122.1-x1-0	DAC+SB.122.1-x1-0	3.58306207104739	0.126120597500053	1.38122691348123	0.0913105560491724	0.927245830516057	1
DAC+SB.123.6-x1-0	DAC+SB.123.6-x1-0	0.186277812522368	-0.426793645879161	4.01558153130618	-0.106284393070295	0.915356713973404	1
DAC+SB.123.2-x1-0	DAC+SB.123.2-x1-0	10.3070530343211	-0.457769349443816	1.09928043624851	-0.416426358869842	0.677098043724074	0.99910525897963
DAC+SB.123.3-x1-0	DAC+SB.123.3-x1-0	21.2615157983665	-0.892035042421151	0.574330987235018	-1.55317240797967	0.120381951265492	0.793113884765717
DAC+SB.123.5-x1-0	DAC+SB.123.5-x1-0	0	0	NA	NA	NA	1
DAC+SB.123.1-x1-0	DAC+SB.123.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.123.4-x1-0	DAC+SB.123.4-x1-0	0	0	NA	NA	NA	1
STRG.35.1-x3-0	STRG.35.1-x3-0	0	0	NA	NA	NA	1
DAC+SB.126.1-x1-0	DAC+SB.126.1-x1-0	1.04998997807118	-1.95727527039058	2.1045322321293	-0.93002864983934	0.35235625091599	1
DAC+SB.126.2-x1-0	DAC+SB.126.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.128.2-x1-0	DAC+SB.128.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.128.3-x1-0	DAC+SB.128.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.128.1-x1-0	DAC+SB.128.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.129.1-x1-0	DAC+SB.129.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.129.2-x1-0	DAC+SB.129.2-x1-0	1.53257841205528	1.54736190029102	2.81711199028943	0.549272412891206	0.58281851645363	1
DAC+SB.129.3-x1-0	DAC+SB.129.3-x1-0	2.29573216789567	-1.80970938246061	1.74267586251768	-1.03846585666601	0.299053223089804	1
DAC+SB.129.4-x1-0	DAC+SB.129.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.129.5-x1-0	DAC+SB.129.5-x1-0	0	0	NA	NA	NA	1
DAC+SB.130.1-x1-0	DAC+SB.130.1-x1-0	0.0925719217446132	0.944955202903976	4.03747195330141	0.234046258112405	0.814949067001263	1
DAC+SB.135.1-x1-0	DAC+SB.135.1-x1-0	24.3611783639132	-8.14658294661435	3.15953101169936	-2.57841525101306	0.00992546432671095	0.252305793469899
DAC.20.1-x2-0	DAC.20.1-x2-0	35.6492077547083	0.592449328017177	0.662044176649039	0.894878844816491	0.370851856685377	0.99910525897963
DAC+SB.137.1-x1-0	DAC+SB.137.1-x1-0	0.0925719217446132	0.944955202903974	4.03747195330141	0.234046258112404	0.814949067001263	1
DAC+SB.137.3-x1-0	DAC+SB.137.3-x1-0	0.281262729934168	0.829998259159626	3.988285051638	0.208109061517241	0.835143811989111	1
DAC+SB.137.2-x1-0	DAC+SB.137.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.138.1-x1-0	DAC+SB.138.1-x1-0	0.876062464678511	1.10798769312064	3.0888425646844	0.358706431266058	0.719814716707871	1
DAC+SB.138.2-x1-0	DAC+SB.138.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.140.1-x1-0	DAC+SB.140.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.140.2-x1-0	DAC+SB.140.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.140.4-x1-0	DAC+SB.140.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.140.3-x1-0	DAC+SB.140.3-x1-0	4.0267562478561	-0.453071026282985	1.11687317474135	-0.405660227615286	0.684992269288296	1
DAC+SB.142.1-x1-0	DAC+SB.142.1-x1-0	0.1740059226958	0.0929543185858308	4.01903770993359	0.0231285012220915	0.981547771076041	1
DAC+SB.145.1-x1-0	DAC+SB.145.1-x1-0	1.53696784836182	0.761679796682332	1.70210283902315	0.447493405932785	0.65451884789347	1
DAC+SB.146.1-x1-0	DAC+SB.146.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.146.3-x1-0	DAC+SB.146.3-x1-0	69.092683638461	0.486213242960489	0.716532851193597	0.678563784131541	0.497414296322725	0.99910525897963
DAC+SB.146.4-x1-0	DAC+SB.146.4-x1-0	85.2747416705278	-0.188992712347632	0.516279087441621	-0.366066952826173	0.714315116371359	0.99910525897963
DAC+SB.146.5-x1-0	DAC+SB.146.5-x1-0	4.46033255298796	1.48402885874686	2.82155587075821	0.525961181249998	0.598915178567791	1
DAC+SB.146.2-x1-0	DAC+SB.146.2-x1-0	0.292400650727595	2.05660739081794	3.99608578227973	0.514655466090786	0.606793798489464	1
DAC+SB.147.3-x1-0	DAC+SB.147.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.147.1-x1-0	DAC+SB.147.1-x1-0	7.77183528463474	0.48560202992026	1.12179360826588	0.432880011387232	0.665101942155781	0.99910525897963
DAC+SB.147.2-x1-0	DAC+SB.147.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.147.4-x1-0	DAC+SB.147.4-x1-0	0.3443253415615	2.21719880011369	3.99222237014637	0.555379584237038	0.578635053864774	1
DAC+SB.149.2-x1-0	DAC+SB.149.2-x1-0	8.56935975493034	0.211913702655608	0.69349453763724	0.305573715659832	0.759929235641298	0.99910525897963
DAC+SB.149.1-x1-0	DAC+SB.149.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.150.1-x1-0	DAC+SB.150.1-x1-0	5.32636826795857	-0.509793164507288	1.76824025709966	-0.288305371659999	0.773112995660205	0.99910525897963
DAC+SB.150.2-x1-0	DAC+SB.150.2-x1-0	0.680920187900132	1.96846578953217	3.96220570462721	0.496810599013907	0.619322620246253	1
DAC+SB.150.3-x1-0	DAC+SB.150.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.155.2-x1-0	DAC+SB.155.2-x1-0	0.1740059226958	0.0929543185858309	4.01903770993359	0.0231285012220915	0.981547771076041	1
DAC+SB.155.1-x1-0	DAC+SB.155.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.157.1-x1-0	DAC+SB.157.1-x1-0	0.334321389801215	-0.342947454971495	3.66196310318712	-0.0936512589853834	0.925386189724526	1
DAC+SB.157.2-x1-0	DAC+SB.157.2-x1-0	0.119668236194708	-1.31929108991394	4.0454805941078	-0.326114798779525	0.744337500760753	1
DAC+SB.158.2-x1-0	DAC+SB.158.2-x1-0	1.30373087546969	0.916124071128216	2.32637156125507	0.393799548784877	0.693729037571009	1
DAC+SB.160.1-x1-0	DAC+SB.160.1-x1-0	1.14005038817596	-1.39233145833781	2.28594870945551	-0.609082545281365	0.542469726517442	1
DAC+SB.162.1-x1-0	DAC+SB.162.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.164.1-x1-0	DAC+SB.164.1-x1-0	0.77603912597057	-0.530217006707389	2.09948643202541	-0.25254605060528	0.800619024073601	1
DAC+SB.165.1-x1-0	DAC+SB.165.1-x1-0	0.398517970461689	-0.353295411212139	3.67928942372103	-0.0960227289906528	0.923502520847004	1
DAC+SB.166.1-x1-0	DAC+SB.166.1-x1-0	0.752203797265015	2.53664754424589	3.98566286935574	0.636443077950526	0.524487670825468	1
DAC+SB.166.2-x1-0	DAC+SB.166.2-x1-0	0.0814340009511863	-1.03771638794201	4.06223444759556	-0.255454578343265	0.798372021229508	1
DAC+SB.167.1-x1-0	DAC+SB.167.1-x1-0	1.87146980044993	0.589941862120286	2.04987207255568	0.287794477527945	0.77350406490799	1
DAC+SB.168.1-x1-0	DAC+SB.168.1-x1-0	0	0	NA	NA	NA	1
DAC.22.2-x2-0	DAC.22.2-x2-0	0	0	NA	NA	NA	1
DAC.22.1-x2-0	DAC.22.1-x2-0	0	0	NA	NA	NA	1
DAC+SB.169.2-x1-0	DAC+SB.169.2-x1-0	3.25246268976226	-0.929550161108052	1.52954235689355	-0.60773090520745	0.543365962033691	1
uc011clv.1-x0-0	uc011clv.1-x0-0	2503.29267409871	0.00653654646287258	0.111739443030612	0.0584981120863639	0.953351866258203	0.99910525897963
uc003jaq.4-x0-0	uc003jaq.4-x0-0	86.9832306764001	0.281035425909955	0.617686914015088	0.45498037846256	0.649123355111398	0.99910525897963
uc021xvu.1-x0-0	uc021xvu.1-x0-0	428.856943312941	-0.0638778962322772	0.322728334384864	-0.197930858330216	0.843099160316369	0.99910525897963
uc010isw.1-x0-0	uc010isw.1-x0-0	189.436638982859	0.0472817947279038	0.316150924802034	0.149554503936721	0.881116104969733	0.99910525897963
uc010isy.3-x0-0	uc010isy.3-x0-0	161.802672170914	-1.80303665082613	2.29847251272261	-0.784449951368084	0.432776138120269	0.99910525897963
uc010isz.3-x0-0	uc010isz.3-x0-0	942.440563870584	0.247875008440661	0.311853948711386	0.794843257444412	0.42670468466459	0.99910525897963
uc003jax.3-x0-0	uc003jax.3-x0-0	104.54047829571	-0.0422984025806508	1.6811522710606	-0.0251603637033816	0.979927052122102	0.99910525897963
uc003jay.3-x0-0	uc003jay.3-x0-0	19.5059224997374	-22.3981584788111	3.91028386582024	-5.72801342495701	NA	1
uc003jaz.3-x0-0	uc003jaz.3-x0-0	158.950700824024	0.0918914477780283	0.448963888327001	0.204674474199803	0.837826464837774	0.99910525897963
uc003jbb.1-x0-0	uc003jbb.1-x0-0	41.8396554181336	0.978448373619157	0.325796807009731	3.00324727734343	0.00267115297644366	0.106552475444027
uc031sim.1-x0-0	uc031sim.1-x0-0	60.9448409848429	-0.00163923029983878	0.319594791240438	-0.00512908953702423	0.995907596590965	0.999523044201616
uc011clz.1-x0-0	uc011clz.1-x0-0	98.6507381092439	0.0109524305555099	0.27933827985529	0.0392084842835853	0.968724169359268	0.99910525897963
DAC+SB.671.1-x1-0	DAC+SB.671.1-x1-0	26.772178724035	-0.81381438654871	1.64148326085549	-0.495779887590552	0.62004971636003	0.99910525897963
DAC+SB.671.2-x1-0	DAC+SB.671.2-x1-0	11.2322862330774	0.168761995555375	2.23194652351776	0.0756120246507476	0.939727769565374	0.99910525897963
uc003jbg.4-x0-0	uc003jbg.4-x0-0	14.7505069023511	0.610197591902858	0.727907741509667	0.838289740726373	0.401867996389106	0.99910525897963
DAC+SB.672.1-x1-0	DAC+SB.672.1-x1-0	3.68906983786657	-1.55589252630394	1.64551823555089	-0.945533445141706	0.344386604371706	1
