GeneID	hl60_120h_u_1	hl60_120h_u_2	hl60_120h_t_1	hl60_120h_t_2	hl60_6h_u_1	hl60_6h_u_2	hl60_6h_t_1	hl60_6h_t_2	hl60_72h_u_1	hl60_72h_u_2	hl60_72h_t_1	hl60_72h_t_2	kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml2_t_1	ociaml2_t_2	ociaml2_t_3	ociaml2_u_1	ociaml2_u_2	ociaml2_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	thp1_t_1	thp1_t_2	thp1_t_3	thp1_u_1	thp1_u_2	thp1_u_3
ENSG00000004455	0.8118081634952029	0.6655033764436771	0.702330264071822	0.7736403859677741	0.6705458325342629	0.816860577778114	0.6127300804905699	0.541799015507015	0.5385609605863161	0.6663653756264909	0.47436499743400107	1.14095995785565	-0.547611116388214	-0.626728305949443	-0.5131539002013189	-0.28756116941901194	-0.8330692090468609	-0.381479563657505	-0.0216559058355871	-0.122389325229031	-0.130854249348411	-0.202525790311051	-0.301705467739807	-0.10882179272192	-0.372026101751135	-0.38434509484428997	-0.45766717022897296	-0.522196447814496	-0.656642282879914	-0.48706316050029397	-0.058442602742787	-0.17590069664549102	-0.0843045887880259	0.115010366965997	-0.0978233550749518	-0.068860177425192	-0.0881222860000457	-0.18046755467904899	-0.296897685954976	-0.0705901923295944	-0.14390267130463402	-0.30767148994488897
ENSG00000004468	0.232764025774743	0.44057614671374795	0.3700405977907729	0.409772296654592	0.361475138815162	0.436343130359317	0.567385930585514	0.38710889862627706	0.467667055330377	0.301685635989896	0.509905783382492	0.33807715594894605	0.402305672322242	0.169725389591085	0.22533638806710102	0.23088565839547304	0.0429803271252718	0.123701291536218	-0.10491151801676299	-0.5997852086625239	-0.343052826931032	-0.4345676902629171	-0.6781449623887509	-0.29324992554593204	0.347130248742072	0.0909135970313625	0.0995768848931731	0.0615660760837302	-0.267082195050233	-0.0213165863340378	-0.548341628410535	-0.405404402402506	-0.32259601080675104	-0.319946892116382	-0.430325500058449	-0.6934078533199711	-0.22735320769638698	-0.0785518964645915	-0.267759075366156	0.0578745858648168	-0.307741242791089	-0.331259292999376
ENSG00000004487	0.032766236380328995	0.0389428694672853	0.13810848410026502	-0.00439838021358993	0.247432480046506	0.261914417268004	-0.0161277237219238	0.12146629212264	0.167391652785838	0.00956971313238878	0.32612914343057803	0.16527268371572398	-0.228679235753038	-0.18449054659098602	-0.177867017267365	0.00948759446593141	-0.0260815959832632	0.0566097370642089	0.0746429195058052	-0.292478221779785	0.0710167762314833	0.0361334532256826	0.0599852130588117	0.0765524357514205	0.110170015264723	-0.14057525878493102	0.103813716932892	0.0615913913504114	0.15759839634160402	0.19310649059126198	-0.13891492019991	-0.19765909437932502	0.0778688356393463	-0.0982233938813952	-0.0921001766028152	0.08932690394303199	-0.164685376559594	-0.141373473199712	-0.14949756622589302	-0.22938795628320102	-0.3950279246049879	-0.00932998978445551
ENSG00000004534	0.795743254880635	0.817928114587699	0.343723672789676	0.19563016736644298	0.8011314758373791	0.78453348208941	0.6071461051925789	0.5986053225665711	0.554561129277799	0.39997183369841705	0.21429919387486104	1.2003914047105	-0.272567419224575	0.23660740450554602	-0.0344178792975064	0.21056459779398198	0.420214337086679	0.298743490825309	-0.75511602068951	-0.0305332385592341	-0.624620619094288	-0.12315508418055499	0.5942498218836689	-0.10280052466491099	-0.5533623738823891	-0.313335246775604	-0.43040531889373707	-0.320041466892745	0.40781712459489	-0.171371053005733	-0.492552754903159	-0.471322337770288	-0.804282391353361	-0.28683762727803397	0.119830357601068	-0.15225048139513297	-1.12371618663018	-0.7153273879091411	-0.7980662463035259	-0.45169800875121796	-0.18276496663083602	-0.39114765707745397
ENSG00000004700	-0.17510954204080303	0.0554244580077887	-0.0768970431512335	0.0436117533090522	-0.0404467899253326	0.217011631268868	0.0210659251506075	-0.0159807548718715	-0.0114121414710021	-0.00179892051783492	0.18444949857233603	0.930611981809995	-0.134654460753573	0.007510940688662541	0.0270022350566965	-0.0460727421556565	0.22491499758070302	0.17218727752172697	0.005927963393139671	-0.313356728153854	0.21229450063102598	-0.321745949449721	-0.580400164251172	-0.10875217440696601	-0.343064480415733	-0.314973047148606	-0.440347602454168	-0.17115896380737	-0.0845337346789245	-0.140767530812981	-0.0889818040455895	0.22222389913170001	0.233110438307149	0.42267895357166496	0.40383433170823796	0.218018395876527	-0.0610003974210033	-0.14375456220785698	0.0448786975245167	0.0420004002612214	-0.0525198516199327	-0.021028893610435
ENSG00000004766	0.39920327858684	0.125405644000719	0.45927912028889595	0.5340011858607421	0.35224440859551	0.314376948877996	0.6234349283204169	0.308723040811091	0.537733020309755	0.5154905462831311	0.45780860393121897	0.844396126787667	-0.22831601331681303	-0.346925845821941	-0.368353763545927	-0.18365850665302202	-0.0562041093039276	-0.286258871051725	0.0207348568139303	-0.0146850942566864	-0.0490701881287098	-0.27914572986073105	-0.51748094235134	-0.0387174898842032	0.0949652031304103	-0.289922842451534	0.0120833906664212	0.0702280096945684	-0.307794572609008	0.0699695688656128	0.0448155883513165	-0.363250136263064	-0.10818311604205802	-0.29955458633563	-0.532594407579092	-0.515061623818955	-0.0413098793016763	-0.15453284811432802	0.158542209151775	-0.342535113617485	-0.501006000204391	-0.11887399881577099
ENSG00000004897	0.126240296690187	0.28215115746688	-0.39865006085992405	-0.345132525900655	0.292180772337592	0.233198191837454	0.0908012878321003	0.163676272510976	0.157661411748417	0.11194190408156698	-0.162046276517147	0.541943172981923	0.147996247753119	0.0941620363304214	0.149708017722819	-0.0061104363307975	-0.0053152502920441	0.174195160691772	-0.5900775154708111	-0.605313953028521	-0.5161425930341179	-0.23876824785054002	-0.268838379660044	-0.21153886728890697	-0.252578407960455	-0.242254930445297	-0.160184831208892	0.0787527144512407	-0.230040426593318	-0.00421280602358665	-0.008522180141496579	0.119505611082032	0.0710416764390048	0.40417899281343994	0.24131565789626003	0.291816263801278	0.080260187565032	0.11645160102347599	0.24402095533948	0.16792868307920802	-0.118360313984595	-0.0170402708845288
ENSG00000005007	-0.20876971492083804	-0.0949858423246095	-0.4461458394054221	-0.38373833757748105	-0.206199322983775	-0.262230749709989	-0.0575252626126423	-0.22846168337658498	-0.19721303851729002	-0.0457429914585546	-0.36335945275922604	-0.19426753561301	0.22981700012883605	0.48448233585929296	0.237673687833344	0.459655826863928	0.620740777617214	0.417965384793543	0.11805539724367801	0.24970003480262698	0.014204451038216999	0.27828999503367796	0.499092650009145	0.25723759134474	-0.22797800896624698	-0.0627924385350191	-0.19776563249975196	-0.125389842417387	0.0770584083291973	-0.0767978665092387	-0.188470781774917	0.0585397512349781	-0.0531052165052825	0.0186523840789989	0.31802774499368297	0.100242030959122	-0.22416462462605802	-0.0541060822048512	-0.236415984882936	-0.153073378500387	-0.0012140582795201699	-0.149521765203203
ENSG00000005020	0.410939472093359	0.18959712940974102	0.379244597123866	0.40411423972939403	0.22678380550987698	0.119595648480549	-0.11841682529019698	0.0437118671074337	0.282277904001834	0.33303406982813	0.30945136013597196	0.5284089049345839	0.239677284025081	0.11068508817277901	0.273770860042542	0.0343009816893872	0.121705816595055	0.00906294553104018	-0.0613967419461049	-0.0511918848308675	-0.0269449823346128	-0.177087109190995	-0.195790669856202	-0.180572888931126	-0.0669338977151848	-0.146636313431591	-0.0869801652309967	-0.33486169259668	-0.18245786917061702	-0.19727877243535702	-0.34035094990606896	-0.303717106527648	-0.31634106914462606	-0.8053043753701191	-0.9053615646611871	-0.708429677680348	0.24296784134098398	0.198698653080437	0.35435123113971895	0.111194671364147	0.12933571762965398	0.15314446728496303
ENSG00000005339	0.44894105628018605	-0.39254116911404296	-1.02190212732133	-1.03530706667467	-0.0337458739987064	0.174271519017049	-0.40160378990219	0.066201904269191	-0.4304304473947921	0.0834867205601266	-0.785683610727064	-0.361312380402459	0.10288583936726	0.3887393945985279	0.0889362124799494	0.7330199369610021	0.324970333939975	0.3545650008511961	0.0913260360383019	-0.12458351506022199	0.22574542060545802	0.8236988424617501	0.572357336079959	0.505856861058046	0.37343338098960205	-0.21420783041213198	0.32197616117272	0.32342865800348103	0.36492653217390597	0.41397159701926595	0.153774789877091	-0.472658031237984	-0.504766443869399	-0.6699310737919201	0.191884530773216	-0.18427885663751897	0.266163500891828	0.132780231488054	0.00772091220752597	-0.421560331147428	-0.32491980233471396	-0.155630359138105
ENSG00000005379	-0.446893185746009	-0.9753571834693259	-0.427744960439531	-0.6708815405303871	-0.413212222300009	-0.284254861927709	-0.0793618727151542	-0.24893141222294896	-0.323871939163612	-0.574084520362106	-0.35576421672509	-0.28171904434932205	0.488132305010534	0.6073442368428941	0.538409629913967	0.568183331488343	0.449643653917267	0.584752070496881	1.42351404996901	1.70771415277323	1.62347214279647	1.48008054222018	1.7385242310656202	1.50554046911486	-0.330195749880217	-0.41084876616015703	-0.39447793351752297	0.298151554888009	0.20354026143246398	0.42269490274269	-0.603518795416336	-0.7798605671764269	-0.5952505805832901	-0.105892041026292	-0.4080025824046621	-0.358816097411433	-0.814420180224547	-0.7658546308981559	-0.8332945383476781	-0.533748488223006	-0.955793048312854	-0.667646575138651
ENSG00000005436	0.0620213533528567	-0.0395637375723603	-0.0149476348256937	0.0159396459864878	0.0216336092816631	0.28350316120073105	0.157204893562407	-0.075917661634438	0.10503396467237198	0.149151029042182	0.17057337313054	-0.0604936382286863	-0.134487165838583	-0.399760321724466	-0.270359792320218	-0.186922313803179	-0.19795306295563697	-0.22494040607635502	0.261497215883029	0.23370455054607198	0.228264440426611	0.521421066564356	0.346314995804046	0.409311247987521	0.0260831079012773	-0.199505050444207	0.103001101370515	0.173952656616045	-0.21786521509424803	0.07540295527874	-0.192388545175526	-0.3639633074526571	-0.152176585947724	0.0146794591805982	-0.30506848694553496	-0.24688111068428897	0.0862784863209946	0.0834045768795831	-0.0202281119201912	-0.084445725560606	-0.16968716911207501	0.0291781523280482
ENSG00000005483	-0.5955830407409329	-0.518862679701484	-0.390907656520461	-0.44544136720722793	-0.807924518164255	-0.7962844468579191	-1.12207719997874	-0.9395114072819442	-0.972411510626352	-1.02373352832478	-0.59556794111889	0.141389429468847	-0.4137981914307321	-0.117230709548773	-0.33149110244849606	-0.34258890617708804	-0.34638259867700605	-0.403601851318201	0.335855291992663	0.418583868748831	0.32822352173205105	0.439437969335654	0.62932509383918	0.31477245529499503	-0.0659844971957314	0.144776187597331	0.0434339593584662	-0.0672020973356308	0.203259240963654	0.0291285101161157	0.8622620208946259	0.8723792320594641	0.592283388650986	0.49495384891194394	0.565214750768874	0.5264023760801819	0.516902814701274	0.652697523471291	0.602860558854424	0.593803819352723	0.665313825550994	0.32332556291007003
ENSG00000005700	-0.0432566731197113	0.150714750032677	0.256595190191703	0.179223988252346	0.102085652205579	0.0791813035851121	0.0588650713845331	0.175926968236372	0.0438372102860844	-0.0864705362648936	0.137725197762295	0.954084753319621	0.22223700252014397	0.0553988277774767	0.0772354950918048	0.18985907109370898	0.35884668123289704	0.18053571591693698	0.300863405103938	0.237727269084848	0.154000785720034	0.3621227249779911	-0.00754830495803074	0.104308142785103	0.0470611196633514	-0.173611726406184	-0.151485768208565	-0.157689567852695	-0.47190411474390204	-0.17272516634765198	0.139551245410238	-0.15711795820481	-0.0630080498348739	0.0105868745585811	0.019018298814481003	-0.267563971899881	-0.295784082345754	-0.40805693174148905	-0.597648138976641	-0.383360170494693	-0.545843663464436	-0.614517920143646
ENSG00000005810	0.137544984091036	0.0433462481316024	0.145059245069181	-0.0133679804123276	-0.32998817433202804	-0.252263689372135	-0.41633504382974396	-0.248467889843429	-0.36526810862997294	-0.366160285245779	-0.11387143640546601	-0.142264457013311	0.0324278869697914	-0.0470038572791078	0.0195776942605806	0.131769235120985	0.1093894515727	0.0980258282377905	0.0691468359685736	-0.0167952644984406	-0.0440297215792963	-0.0387320437277281	-0.0282403329420286	-0.10185928646949499	0.00916116325121966	-0.14306409521192	-0.0133605980802118	-0.0578096066234386	0.0358438907533298	-0.0719722345875849	0.38075664030693107	0.293198913100791	0.3535343556117129	0.368254853538949	0.371294465824151	0.19049772126735198	0.0408880939799992	-0.0972075941907835	0.012380435499892	0.0741822724831201	0.0273273435167996	-0.0355458582822591
ENSG00000005844	-0.884258238833244	-0.685161117637746	-0.722000148009728	-0.8356196223931078	-0.746457850803207	-0.910629850995255	-0.7498687099949279	-0.864217149409879	-1.10312370794104	-0.9999854947815129	-0.933914159141818	-0.747937663973136	0.18817554406095102	0.0563657330346033	0.26230878310611	0.08985893755552199	0.0349965909108869	0.271921242230328	0.203694425660775	-0.0072533692930871795	0.131906311867225	0.32339462716101797	0.289728540466941	0.39976689721807895	0.37027502922737104	0.269691041768695	0.339682253364783	0.435975679679844	0.24640020370282698	0.360624777011363	0.49279223262888	0.5091590885712829	0.5086925421447489	0.426652577826832	0.5775093510826911	0.41396745578224303	0.489756115480733	0.37833122634581895	0.533310677389845	0.682676061719869	0.241452670294224	0.661360465913189
ENSG00000005889	-0.24787135783084602	-0.140360346584915	-0.139948720964991	0.0677120422368845	-0.149013991013589	-0.059796215824081	-0.0601260562748807	-0.0600292391270523	-0.2051777089155	-0.12175775767758802	-0.0564439754278079	0.0556591018548809	0.11830058929506698	0.187199178312854	0.10498030636438001	0.07771842483265201	0.325619190663771	0.260567125036458	0.253430316681499	-0.0318577738681049	0.10735988028870402	0.081121024591064	-0.0605375501634138	0.222878481010295	0.0229942062877405	-0.136519398812652	-0.0423861895743477	-0.0042335563101524205	-0.10546525404318599	0.08700705637537598	-0.034168621730657	-0.0987881428080707	0.0102564603618733	-0.10436218818284301	-0.208070084021096	-0.0648738096972529	0.0717474152388336	0.0941112555184738	0.05272416564925401	-0.042035438516661	-0.048810291664899	0.0212474484345235
ENSG00000005893	0.160041454082537	-0.18849763680722	0.508375292436034	0.33856309745332	-0.0799766557397117	-0.100783684912014	0.294015785315503	-0.0972818659285313	0.13039392051051898	0.357283481381696	0.19827292489067896	-0.254295945457286	-0.42650711777618394	-0.364777733619832	-0.230158196444371	0.0161376211789457	-0.22445450764228303	0.0017619447003602898	0.040037396758373	-0.371664127457746	0.143069036603383	-0.197911271128661	0.14237172393333403	-0.33277603998979	-0.145724055774778	-0.520423893996236	0.192450202708048	-0.22377607697885302	0.7408650459361771	-0.13685983826014803	-0.16101778502623001	-0.25614442484618	0.232241044086668	-0.25847001947695103	-0.0717963254688872	-0.175040426745335	0.303617021894315	0.33409039828374504	0.734955236339375	0.212894728513305	-0.514735459584178	0.251635732055091
ENSG00000006125	-0.670101810908044	-0.37839926850537003	-0.700122822253923	-0.598608274717751	-0.609733982215926	-0.7811166616267728	-0.555641140600405	-0.5397770480178871	-0.35968409364523	-0.27564132697618604	-0.652176336931486	-0.368073238254432	0.43874436168803005	0.19192577230921104	0.45101675413881703	0.41384235264363	0.392443725826229	0.5787355095579261	0.303018368194858	0.20746946821846002	0.376753605501355	-0.134689913575746	0.0103447559319238	0.057743250971914	0.12114461452786998	-0.112662678996853	0.0388195258775506	0.0705645933010643	-0.166929616285929	0.15636255095107798	0.0914383747043837	0.300184024902003	0.22551475215420302	0.0427730286445602	0.0548289511346587	0.12860346291057198	0.343118824682398	0.33394673440289596	0.348896709853101	0.450913196454815	0.194765692006454	0.5794452520219799
ENSG00000006576	0.105785899208261	0.13425248580836	0.17673494808524803	0.24645483589396802	0.0602867240048867	0.0315957877390171	-0.0056385613757769	-0.0834456645257005	0.0371920748203336	0.0766089571745419	0.130832815266892	0.0895930624077395	-0.142620530050034	-0.21019241367807198	0.0593111124564571	-0.0583456314533908	0.0904795088110062	-0.0191047852795229	-0.135417650074234	0.0182532199405387	0.0753801116097834	0.0034673692940238	-0.21216744798632997	-0.0377757816698353	0.157364434423199	0.34606303630273805	0.116198478561767	0.38572773224258794	0.34065590836065596	0.351356529250243	-0.0981148228411563	0.0716330559251955	-0.0316447177617928	0.0647392686653308	0.169219630616671	-0.0190951511877183	-0.42053515781062106	-0.536268457836699	-0.318068028015135	-0.261620113389413	-0.339592795701607	-0.409539276232401
ENSG00000006607	-0.16834862511734602	-0.0525852993139865	0.0917202077776234	-0.00296727385303658	-0.124716494292503	-0.186440745750125	-0.0263792511219386	-0.0783974069208626	-0.164696387841493	-0.213527645547156	0.0485660215962694	0.260559960106537	-0.239719681557541	0.00048049787412718397	-0.0569640111623059	-0.0719467559007729	-0.0151476127557467	-0.0352276106998273	0.0646904918814313	-0.251651695503473	0.00102849670768707	0.1609670358771	0.12849048135944902	0.16842651875950101	0.0315867750168204	-0.188597193665214	-0.0746853296142661	0.039563002398635	0.0718357753279006	0.0308009241623359	0.190272917929583	-0.11425495228951199	0.293444645422654	0.22524471355243803	0.290838140404679	0.36499848252149897	-0.017019213819213997	-0.366972949850351	-0.13328297243521	0.0679942511315811	0.0854197503889419	-0.0333999811849097
ENSG00000006634	0.0417637812053662	0.15791177687455601	0.0218400363358616	0.0142654309329355	-0.17971033011782397	0.285343752364162	0.0691989856575264	0.0817283537139382	0.177899849751952	0.094189027318394	-0.162502533951135	0.553017012449455	-0.15000893784089497	-0.128700923663739	0.14925596227576302	0.0145218616054494	-0.13808731587094	-0.0347385480465406	0.196496153484082	0.0484296677307611	-0.0774246498848382	-0.00380080394747551	0.29736405724778997	0.0653428246201636	0.274633616276011	-0.199528498087474	0.135443669518036	0.07912163609647001	0.4012700161504629	0.0530736044221863	0.3919220838674571	-0.267923211430557	-0.14939383766278302	-0.30027288051213397	-0.202362156398297	-0.0392942259943619	-0.332784408620388	-0.00017411018375282	-0.0997444279572472	-0.439431022800552	-0.182456517339811	-0.5156938195880371
ENSG00000006652	-0.0124232046680839	-0.0620506010417649	0.0705529521244512	0.11347511759092	0.0915805710690712	0.0450480428438286	0.0792417343427467	0.0355308087174205	-0.194244700138936	-0.140190442375697	-0.101547437046987	0.17387381420035902	-0.44859919673574894	0.06768888976382001	-0.131781398518348	-0.313952529607742	0.33082046711562396	-0.387947902361371	-0.126998056134108	-0.181096257872929	-0.234385114484597	0.16712018910584198	0.360006244705534	0.21795699431003798	-0.223334973672297	0.0659100088661878	-0.0857405401371421	-0.19232199835767802	-0.0403495981742814	-0.0857294882485767	-0.138300618679775	0.0554695688070525	-0.30444066151546506	-0.180074316586542	0.0878853502083088	-0.0776106941117415	0.240079808040696	0.6600717900873659	0.23397762606148803	0.20979664635429396	0.279311036265624	0.0777220698891401
